Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ukraine,UKR,1996,Total reserves in months of imports,FI.RES.TOTL.MO,1.1528466290837
Ukraine,UKR,1995,Total reserves in months of imports,FI.RES.TOTL.MO,0.714129409250615
Ukraine,UKR,1994,Total reserves in months of imports,FI.RES.TOTL.MO,0.447777210399153
Ukraine,UKR,2024,GNI (current US$),NY.GNP.MKTP.CD,190824262414.979
Ukraine,UKR,2023,GNI (current US$),NY.GNP.MKTP.CD,186291517869.837
Ukraine,UKR,2022,GNI (current US$),NY.GNP.MKTP.CD,170470520722.365
Ukraine,UKR,2021,GNI (current US$),NY.GNP.MKTP.CD,193966075658.275
Ukraine,UKR,2020,GNI (current US$),NY.GNP.MKTP.CD,160040031866.428
Ukraine,UKR,2019,GNI (current US$),NY.GNP.MKTP.CD,155795133939.49
Ukraine,UKR,2018,GNI (current US$),NY.GNP.MKTP.CD,132164741725.995
Ukraine,UKR,2017,GNI (current US$),NY.GNP.MKTP.CD,113717855579.016
Ukraine,UKR,2016,GNI (current US$),NY.GNP.MKTP.CD,94324077169.513
Ukraine,UKR,2015,GNI (current US$),NY.GNP.MKTP.CD,94833354986.1847
Ukraine,UKR,2014,GNI (current US$),NY.GNP.MKTP.CD,131977538852.591
Ukraine,UKR,2013,GNI (current US$),NY.GNP.MKTP.CD,187716627048.668
Ukraine,UKR,2012,GNI (current US$),NY.GNP.MKTP.CD,180602773435.061
Ukraine,UKR,2011,GNI (current US$),NY.GNP.MKTP.CD,161004939653.442
Ukraine,UKR,2010,GNI (current US$),NY.GNP.MKTP.CD,135958427544.398
Ukraine,UKR,2009,GNI (current US$),NY.GNP.MKTP.CD,114783526113.943
Ukraine,UKR,2008,GNI (current US$),NY.GNP.MKTP.CD,178339963331.708
Ukraine,UKR,2007,GNI (current US$),NY.GNP.MKTP.CD,142060594059.406
Ukraine,UKR,2006,GNI (current US$),NY.GNP.MKTP.CD,106031485148.515
Ukraine,UKR,2005,GNI (current US$),NY.GNP.MKTP.CD,85157868835.6009
Ukraine,UKR,2004,GNI (current US$),NY.GNP.MKTP.CD,64238766685.4672
Ukraine,UKR,2003,GNI (current US$),NY.GNP.MKTP.CD,49552308329.3078
Ukraine,UKR,2002,GNI (current US$),NY.GNP.MKTP.CD,41787248022.9038
Ukraine,UKR,2001,GNI (current US$),NY.GNP.MKTP.CD,37342938515.6643
Ukraine,UKR,2000,GNI (current US$),NY.GNP.MKTP.CD,30318922002.054
Ukraine,UKR,1999,GNI (current US$),NY.GNP.MKTP.CD,30711640207.0287
Ukraine,UKR,1998,GNI (current US$),NY.GNP.MKTP.CD,41011524889.1425
Ukraine,UKR,1997,GNI (current US$),NY.GNP.MKTP.CD,49507532640.2594
Ukraine,UKR,1996,GNI (current US$),NY.GNP.MKTP.CD,43987832043.0682
Ukraine,UKR,1995,GNI (current US$),NY.GNP.MKTP.CD,47648452624.4759
Ukraine,UKR,1994,GNI (current US$),NY.GNP.MKTP.CD,52057752332.226
Ukraine,UKR,1993,GNI (current US$),NY.GNP.MKTP.CD,64063055509.0484
Ukraine,UKR,1992,GNI (current US$),NY.GNP.MKTP.CD,73876854982.2733
Ukraine,UKR,1991,GNI (current US$),NY.GNP.MKTP.CD,78954662245.627
Ukraine,UKR,1990,GNI (current US$),NY.GNP.MKTP.CD,83245627417.5069
Ukraine,UKR,1989,GNI (current US$),NY.GNP.MKTP.CD,84057181848.5071
